Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow-Ice Depth
KROC,03-07-14,NCDC,46,17,31.5,33.5,0,0,0,2
KROC,03-08-14,NCDC,38,26,32,33,0,1.00E-04,0.1,1
KROC,03-09-14,NCDC,37,20,28.5,36.5,0,0,0,0
KROC,03-10-14,NCDC,49,36,42.5,22.5,0,1.00E-04,1.00E-03,0
KROC,03-11-14,NCDC,55,38,46.5,18.5,0,1.00E-04,0,0
KROC,03-12-14,NCDC,43,13,28,37,0,0.76,14.9,0.01
KROC,3-13-14,NCDC,18,8,13,52,0,0.06,1.1,16
KROC,3-14-14,NCDC,54,16,35,30,0,0.06,0,14
KROC,3-15-14,NCDC,44,23,33.5,31.5,0,1.00E-04,1.00E-03,7
KROC,3-16-14,NCDC,23,12,17.5,47.5,0,1.00E-04,1.00E-03,1
KROC,3-17-14,NCDC,27,10,18.5,46.5,0,1.00E-04,1.00E-03,0.01
KROC,3-18-14,NCDC,47,17,32,33,0,0,0,0.01
KROC,3-19-14,NCDC,51,32,41.5,23.5,0,0.31,0,0.01
KROC,3-20-14,NCDC,43,32,37.5,27.5,0,0.03,0.4,0
KROC,3-21-14,NCDC,39,29,34,31,0,1.00E-04,0.1,0.01
KROC,3-22-14,NCDC,45,31,38,27,0,0.03,0,0
KROC,3-23-14,NCDC,31,19,25,40,0,1.00E-04,0.1,0.01
KROC,3-24-14,NCDC,27,16,21.5,43.5,0,0.01,0.6,0.01
KROC,3-25-14,NCDC,38,18,28,37,0,1.00E-04,0.1,0.01
KROC,3-26-14,NCDC,25,15,20,45,0,1.00E-04,0.1,0.01
KROC,3-27-14,NCDC,45,14,29.5,35.5,0,1.00E-04,0,0
KROC,3-28-14,NCDC,57,38,47.5,17.5,0,0.13,0,0
KROC,3-29-14,NCDC,39,31,35,30,0,0.55,4.8,0
KROC,3-30-14,NCDC,40,28,34,31,0,0.3,3.8,8
KROC,3-31-14,NCDC,48,22,35,30,0,0,0,6
KROC,04-01-14,NCDC,54,26,40,25,0,0,0,4
KROC,04-02-14,NCDC,50,34,42,23,0,0,0,2
KROC,04-03-14,NCDC,41,25,33,32,0,1.00E-04,1.00E-03,0.01
KROC,04-04-14,NCDC,52,35,43.5,21.5,0,0.51,1.00E-03,0
KROC,04-05-14,NCDC,43,29,36,29,0,0.01,0.1,0
KROC,04-06-14,NCDC,53,25,39,26,0,0,0,0
KROC,04-07-14,NCDC,52,30,41,24,0,0.61,0,0
KROC,04-08-14,NCDC,51,37,44,21,0,0.18,0,0
KROC,04-09-14,NCDC,49,31,40,25,0,0,0,0
KROC,04-10-14,NCDC,72,36,54,11,0,0.07,0,0
KROC,04-11-14,NCDC,58,39,48.5,16.5,0,0.02,0,0
KROC,04-12-14,NCDC,63,38,50.5,14.5,0,0,0,0
KROC,4-13-14,NCDC,82,47,64.5,0.5,0,0.05,0,0
KROC,4-14-14,NCDC,82,49,65.5,0,0.5,0.23,0,0
KROC,4-15-14,NCDC,49,25,37,28,0,0.36,0.2,0
KROC,4-16-14,NCDC,38,24,31,34,0,1.00E-04,1.00E-03,0.01
KROC,4-17-14,NCDC,58,27,42.5,22.5,0,0,0,0
KROC,4-18-14,NCDC,64,42,53,12,0,1.00E-04,0,0
KROC,4-19-14,NCDC,50,34,42,23,0,0,0,0
KROC,4-20-14,NCDC,69,31,50,15,0,0,0,0
KROC,4-21-14,NCDC,77,43,60,5,0,0,0,0
KROC,4-22-14,NCDC,62,42,52,13,0,0.3,0,0
KROC,4-23-14,NCDC,47,38,42.5,22.5,0,0.23,0,0
KROC,4-24-14,NCDC,54,33,43.5,21.5,0,0,0,0
KROC,4-25-14,NCDC,63,38,50.5,14.5,0,0.17,0,0
KROC,4-26-14,NCDC,50,40,45,20,0,0.03,0,0
KROC,4-27-14,NCDC,54,39,46.5,18.5,0,0,0,0
KROC,4-28-14,NCDC,57,32,44.5,20.5,0,0,0,0
KROC,4-29-14,NCDC,56,47,51.5,13.5,0,0.36,0,0
KROC,4-30-14,NCDC,53,47,50,15,0,0.72,0,0
KROC,05-01-14,NCDC,60,51,55.5,9.5,0,0.01,0,0
KROC,05-02-14,NCDC,56,47,51.5,13.5,0,0.01,0,0
KROC,05-03-14,NCDC,59,47,53,12,0,0.05,1.00E-03,0
KROC,05-04-14,NCDC,57,44,50.5,14.5,0,1.00E-04,0,0
KROC,05-05-14,NCDC,59,39,49,16,0,0,0,0
KROC,05-06-14,NCDC,59,45,52,13,0,0,0,0
KROC,05-07-14,NCDC,61,41,51,14,0,0,0,0
KROC,05-08-14,NCDC,71,51,61,4,0,0.05,0,0
KROC,05-09-14,NCDC,87,53,70,0,5,0.13,0,0
KROC,05-10-14,NCDC,71,52,61.5,3.5,0,0.01,0,0
KROC,05-11-14,NCDC,74,45,59.5,5.5,0,0,0,0
KROC,05-12-14,NCDC,81,54,67.5,0,2.5,1.00E-04,0,0
KROC,5-13-14,NCDC,87,58,72.5,0,7.5,0.17,0,0
KROC,5-14-14,NCDC,81,61,71,0,6,0.22,0,0
KROC,5-15-14,NCDC,81,54,67.5,0,2.5,0.45,0,0
KROC,5-16-14,NCDC,54,46,50,15,0,1.54,0,0
KROC,5-17-14,NCDC,57,42,49.5,15.5,0,0.03,0,0
KROC,5-18-14,NCDC,61,43,52,13,0,0.06,0,0
KROC,5-19-14,NCDC,70,43,56.5,8.5,0,0.02,0,0
KROC,5-20-14,NCDC,73,46,59.5,5.5,0,1.00E-04,0,0
KROC,5-21-14,NCDC,73,57,65,0,0,1.00E-04,0,0
KROC,5-22-14,NCDC,74,55,64.5,0.5,0,0.27,0,0
KROC,5-23-14,NCDC,58,52,55,10,0,0.15,0,0
KROC,5-24-14,NCDC,75,50,62.5,2.5,0,0,0,0
KROC,5-25-14,NCDC,78,49,63.5,1.5,0,0,0,0
KROC,5-26-14,NCDC,82,58,70,0,5,0,0,0
KROC,5-27-14,NCDC,83,63,73,0,8,1.00E-04,0,0
KROC,5-28-14,NCDC,68,54,61,4,0,0,0,0
KROC,5-29-14,NCDC,66,51,58.5,6.5,0,0,0,0
KROC,5-30-14,NCDC,74,47,60.5,4.5,0,0,0,0
KROC,5-31-14,NCDC,71,49,60,5,0,0,0,0
KROC,06-01-14,NCDC,82,48,65,0,0,0,0,0
KROC,06-02-14,NCDC,87,63,75,0,10,0,0,0
KROC,06-03-14,NCDC,83,57,70,0,5,0.38,0,0
KROC,06-04-14,NCDC,73,53,63,2,0,0,0,0
KROC,06-05-14,NCDC,65,49,57,8,0,0,0,0
KROC,06-06-14,NCDC,74,51,62.5,2.5,0,0,0,0
KROC,06-07-14,NCDC,79,49,64,1,0,0,0,0
KROC,06-08-14,NCDC,81,53,67,0,2,0.14,0,0
KROC,06-09-14,NCDC,76,59,67.5,0,2.5,0,0,0
KROC,06-10-14,NCDC,76,60,68,0,3,0,0,0
KROC,06-11-14,NCDC,84,66,75,0,10,1.00E-04,0,0
KROC,06-12-14,NCDC,79,67,73,0,8,0.05,0,0
KROC,6-13-14,NCDC,82,57,69.5,0,4.5,0.03,0,0
KROC,6-14-14,NCDC,68,54,61,4,0,0,0,0
KROC,6-15-14,NCDC,71,50,60.5,4.5,0,0,0,0
KROC,6-16-14,NCDC,87,53,70,0,5,0,0,0
KROC,6-17-14,NCDC,90,63,76.5,0,11.5,0.39,0,0
KROC,6-18-14,NCDC,77,67,72,0,7,1.00E-04,0,0
KROC,6-19-14,NCDC,75,53,64,1,0,0,0,0
KROC,6-20-14,NCDC,71,48,59.5,5.5,0,0,0,0
KROC,6-21-14,NCDC,75,50,62.5,2.5,0,0,0,0
KROC,6-22-14,NCDC,79,52,65.5,0,0.5,0,0,0
KROC,6-23-14,NCDC,86,54,70,0,5,0,0,0
KROC,6-24-14,NCDC,88,70,79,0,14,0.7,0,0
KROC,6-25-14,NCDC,74,67,70.5,0,5.5,0.22,0,0
KROC,6-26-14,NCDC,79,63,71,0,6,0,0,0
KROC,6-27-14,NCDC,84,60,72,0,7,0,0,0
KROC,6-28-14,NCDC,88,61,74.5,0,9.5,0,0,0
KROC,6-29-14,NCDC,87,72,79.5,0,14.5,0.15,0,0
KROC,6-30-14,NCDC,90,72,81,0,16,0,0,0
KROC,07-01-14,NCDC,89,74,81.5,0,16.5,0.01,0,0
KROC,07-02-14,NCDC,88,69,78.5,0,13.5,0.02,0,0
KROC,07-03-14,NCDC,75,62,68.5,0,3.5,0.43,0,0
KROC,07-04-14,NCDC,73,58,65.5,0,0.5,1.00E-04,0,0
KROC,07-05-14,NCDC,80,52,66,0,1,0,0,0
KROC,07-06-14,NCDC,83,55,69,0,4,0,0,0
KROC,07-07-14,NCDC,80,65,72.5,0,7.5,0.47,0,0
KROC,07-08-14,NCDC,82,67,74.5,0,9.5,1.03,0,0
KROC,07-09-14,Est,73,60,66.5,0,1.5,1.00E-04,0,
KROC,07-10-14,NCDC,74,53,63.5,1.5,0,0,0,0
KROC,07-11-14,NCDC,79,53,66,0,1,0,0,0
KROC,07-12-14,NCDC,85,60,72.5,0,7.5,0,0,0
KROC,7-13-14,NCDC,79,68,73.5,0,8.5,0.41,0,0
KROC,7-14-14,NCDC,78,65,71.5,0,6.5,1.00E-04,0,0
KROC,7-15-14,NCDC,79,60,69.5,0,4.5,0.87,0,0
KROC,7-16-14,NCDC,74,58,66,0,1,0,0,0
KROC,7-17-14,NCDC,75,54,64.5,0.5,0,0,0,0
KROC,7-18-14,NCDC,77,53,65,0,0,0,0,0
KROC,7-19-14,NCDC,76,58,67,0,2,0.15,0,0
KROC,7-20-14,NCDC,79,64,71.5,0,6.5,0.28,0,0
KROC,7-21-14,NCDC,84,65,74.5,0,9.5,0,0,0
KROC,7-22-14,NCDC,88,63,75.5,0,10.5,0,0,0
KROC,7-23-14,NCDC,82,66,74,0,9,1.00E-04,0,0
KROC,7-24-14,NCDC,72,56,64,1,0,0,0,0
KROC,7-25-14,NCDC,78,52,65,0,0,0,0,0
KROC,7-26-14,NCDC,82,57,69.5,0,4.5,1.00E-04,0,0
KROC,7-27-14,NCDC,83,66,74.5,0,9.5,1.42,0,0
KROC,7-28-14,NCDC,67,57,62,3,0,2.42,0,0
KROC,7-29-14,NCDC,70,55,62.5,2.5,0,0,0,0
KROC,7-30-14,NCDC,74,57,65.5,0,0.5,0.01,0,0
KROC,7-31-14,NCDC,76,59,67.5,0,2.5,0.18,0,0
KROC,08-01-14,NCDC,83,60,71.5,0,6.5,0.26,0,0
KROC,08-02-14,NCDC,83,63,73,0,8,0.08,0,0
KROC,08-03-14,NCDC,74,65,69.5,0,4.5,0.27,0,0
KROC,08-04-14,NCDC,82,63,72.5,0,7.5,0.25,0,0
KROC,08-05-14,NCDC,76,61,68.5,0,3.5,1.00E-04,0,0
KROC,08-06-14,NCDC,75,59,67,0,2,0,0,0
KROC,08-07-14,NCDC,76,57,66.5,0,1.5,0,0,
KROC,08-08-14,NCDC,77,54,65.5,0,0.5,1.00E-04,0,0
KROC,08-09-14,NCDC,80,54,67,0,2,0,0,0
KROC,08-10-14,NCDC,82,56,69,0,4,0,0,0
KROC,08-11-14,NCDC,83,60,71.5,0,6.5,0,0,0
KROC,08-12-14,NCDC,77,66,71.5,0,6.5,0.99,0,0
KROC,8-13-14,NCDC,74,54,64,1,0,0.15,0,0
KROC,8-14-14,NCDC,67,53,60,5,0,0,0,0
KROC,8-15-14,NCDC,72,54,63,2,0,0.01,0,0
KROC,8-16-14,NCDC,70,52,61,4,0,0.11,0,0
KROC,8-17-14,NCDC,71,60,65.5,0,0.5,0,0,0
KROC,8-18-14,NCDC,72,54,63,2,0,0,0,0
KROC,8-19-14,NCDC,79,50,64.5,0.5,0,0,0,0
KROC,8-20-14,NCDC,79,61,70,0,5,1.00E-04,0,0
KROC,8-21-14,NCDC,81,65,73,0,8,0,0,0
KROC,8-22-14,NCDC,81,64,72.5,0,7.5,0,0,0
KROC,8-23-14,NCDC,78,64,71,0,6,0,0,0
KROC,8-24-14,NCDC,80,60,70,0,5,0,0,0
KROC,8-25-14,NCDC,83,59,71,0,6,0,0,0
KROC,8-26-14,NCDC,87,62,74.5,0,9.5,0,0,0
KROC,8-27-14,NCDC,78,59,68.5,0,3.5,0.02,0,0
KROC,8-28-14,NCDC,70,53,61.5,3.5,0,0,0,0
KROC,8-29-14,NCDC,77,50,63.5,1.5,0,0,0,0
KROC,8-30-14,NCDC,87,57,72,0,7,0,0,0
KROC,8-31-14,NCDC,78,68,73,0,8,0.13,0,0
KROC,09-01-14,NCDC,86,67,76.5,0,11.5,0.07,0,0
KROC,09-02-14,NCDC,83,65,74,0,9,0.07,0,0
KROC,09-03-14,NCDC,81,61,71,0,6,1.00E-04,0,0
KROC,09-04-14,NCDC,87,61,74,0,9,0,0,0
KROC,09-05-14,NCDC,92,67,79.5,0,14.5,1.00E-04,0,0
KROC,09-06-14,NCDC,73,53,63,2,0,0.11,0,0
KROC,09-07-14,NCDC,72,49,60.5,4.5,0,0,0,0
KROC,09-08-14,NCDC,79,47,63,2,0,0,0,0
KROC,09-09-14,NCDC,77,58,67.5,0,2.5,0,0,0
KROC,09-10-14,NCDC,79,62,70.5,0,5.5,0.06,0,0
KROC,09-11-14,NCDC,75,55,65,0,0,0.33,0,0
KROC,09-12-14,NCDC,60,47,53.5,11.5,0,0.03,0,0
KROC,9-13-14,NCDC,64,45,54.5,10.5,0,0.05,0,0
KROC,9-14-14,NCDC,60,40,50,15,0,0,0,0
KROC,9-15-14,NCDC,69,49,59,6,0,0.1,0,0
KROC,9-16-14,NCDC,67,47,57,8,0,0.16,0,0
KROC,9-17-14,NCDC,69,45,57,8,0,0,0,0
KROC,9-18-14,NCDC,62,41,51.5,13.5,0,1.00E-04,0,0
KROC,9-19-14,NCDC,62,40,51,14,0,0,0,0
KROC,9-20-14,NCDC,79,56,67.5,0,2.5,0,0,0
KROC,9-21-14,NCDC,79,57,68,0,3,0.28,0,0
KROC,9-22-14,NCDC,57,44,50.5,14.5,0,0.07,0,0
KROC,9-23-14,NCDC,72,42,57,8,0,0,0,0
KROC,9-24-14,NCDC,77,47,62,3,0,0,0,0
KROC,9-25-14,NCDC,73,50,61.5,3.5,0,0,0,0
KROC,9-26-14,NCDC,76,49,62.5,2.5,0,0,0,0
KROC,9-27-14,NCDC,78,50,64,1,0,0,0,0
KROC,9-28-14,NCDC,80,51,65.5,0,0.5,0,0,0
KROC,9-29-14,NCDC,79,53,66,0,1,0,0,0
KROC,9-30-14,NCDC,75,55,65,0,0,1.00E-04,0,0
KROC,10-01-14,NCDC,69,55,62,3,0,1.00E-04,0,0
KROC,10-02-14,NCDC,75,52,63.5,1.5,0,0,0,0
KROC,10-03-14,NCDC,73,57,65,0,0,0.03,0,0
KROC,10-04-14,NCDC,67,40,53.5,11.5,0,0.19,0,0
KROC,10-05-14,NCDC,53,38,45.5,19.5,0,1.00E-04,0,0
KROC,10-06-14,NCDC,69,43,56,9,0,0.1,0,0
KROC,10-07-14,NCDC,68,56,62,3,0,0.15,0,0
KROC,10-08-14,NCDC,62,48,55,10,0,0.1,0,0
KROC,10-09-14,NCDC,62,39,50.5,14.5,0,0,0,0
KROC,10-10-14,NCDC,59,39,49,16,0,0,0,0
KROC,10-11-14,NCDC,57,37,47,18,0,0,0,0
KROC,10-12-14,NCDC,60,33,46.5,18.5,0,0,0,0
KROC,10-13-14,NCDC,73,41,57,8,0,0.05,0,0
KROC,10-14-14,NCDC,82,61,71.5,0,6.5,0.01,0,0
KROC,10-15-14,NCDC,74,60,67,0,2,0.14,0,0
KROC,10-16-14,NCDC,69,53,61,4,0,1.00E-04,0,0
KROC,10-17-14,NCDC,66,52,59,6,0,0.07,0,0
KROC,10-18-14,NCDC,62,42,52,13,0,0.07,0,0
KROC,10-19-14,NCDC,47,35,41,24,0,0.01,0,0
KROC,10-20-14,NCDC,54,36,45,20,0,0.24,0,0
KROC,10-21-14,NCDC,55,47,51,14,0,0.53,0,0
KROC,10-22-14,NCDC,51,47,49,16,0,0,0,0
KROC,10-23-14,NCDC,60,47,53.5,11.5,0,0,0,0
KROC,10-24-14,NCDC,60,43,51.5,13.5,0,0,0,0
KROC,10-25-14,NCDC,66,44,55,10,0,0.1,0,0
KROC,10-26-14,NCDC,52,43,47.5,17.5,0,1.00E-04,0,0
KROC,10-27-14,NCDC,60,35,47.5,17.5,0,1.00E-04,0,0
KROC,10-28-14,NCDC,80,51,65.5,0,0.5,0.04,0,0
KROC,10-29-14,NCDC,57,46,51.5,13.5,0,1.00E-04,0,0
KROC,10-30-14,NCDC,49,39,44,21,0,1.00E-04,0,0
KROC,10-31-14,NCDC,50,41,45.5,19.5,0,0.06,0,0
KROC,11-01-14,NCDC,44,37,40.5,24.5,0,0.53,1.00E-03,0
KROC,11-02-14,NCDC,42,36,39,26,0,0,0,0
KROC,11-03-14,NCDC,57,39,48,17,0,0,0,0
KROC,11-04-14,NCDC,69,48,58.5,6.5,0,0.05,0,0
KROC,11-05-14,NCDC,57,36,46.5,18.5,0,1.00E-04,0,0
KROC,11-06-14,NCDC,45,33,39,26,0,0.4,0,0
KROC,11-07-14,NCDC,43,33,38,27,0,0.45,1.00E-03,0
KROC,11-08-14,NCDC,46,30,38,27,0,1.00E-04,0,0
KROC,11-09-14,NCDC,46,38,42,23,0,1.00E-04,0,0
KROC,11-10-14,NCDC,58,40,49,16,0,0,0,0
KROC,11-11-14,NCDC,69,51,60,5,0,0,0,0
KROC,11-12-14,NCDC,58,35,46.5,18.5,0,1.00E-04,0,0
KROC,11-13-14,NCDC,37,29,33,32,0,0.01,0.2,0
KROC,11-14-14,NCDC,37,26,31.5,33.5,0,1.00E-04,0.2,0.01
KROC,11-15-14,NCDC,39,29,34,31,0,1.00E-04,1.00E-03,0
KROC,11-16-14,NCDC,40,31,35.5,29.5,0,1.00E-04,1.00E-03,0
KROC,11-17-14,NCDC,36,26,31,34,0,0.36,2.9,0.01
KROC,11-18-14,NCDC,26,17,21.5,43.5,0,0.02,0.4,1
KROC,11-19-14,NCDC,32,15,23.5,41.5,0,0.03,0.6,1
KROC,11-20-14,NCDC,31,21,26,39,0,0.09,2.6,3
KROC,11-21-14,NCDC,29,19,24,41,0,1.00E-04,0.4,3
KROC,11-22-14,NCDC,45,23,34,31,0,0.08,0,1
KROC,11-23-14,NCDC,55,43,49,16,0,0.04,0,0
KROC,11-24-14,NCDC,70,45,57.5,7.5,0,0.08,0,0
KROC,11-25-14,NCDC,46,35,40.5,24.5,0,1.00E-04,1.00E-03,0
KROC,11-26-14,NCDC,37,30,33.5,31.5,0,0.08,0.9,0
KROC,11-27-14,NCDC,33,28,30.5,34.5,0,0.05,0.4,1
KROC,11-28-14,NCDC,30,24,27,38,0,0.02,0.5,1
KROC,11-29-14,NCDC,41,25,33,32,0,0,0,0.01
KROC,11-30-14,NCDC,61,41,51,14,0,0.12,0,0
KROC,12-01-14,NCDC,56,27,41.5,23.5,0,1.00E-04,0,0
KROC,12-02-14,NCDC,41,23,32,33,0,0.11,0.1,0
KROC,12-03-14,NCDC,42,34,38,27,0,0.04,0,0
KROC,12-04-14,NCDC,35,24,29.5,35.5,0,1.00E-04,1.00E-03,0
KROC,12-05-14,NCDC,41,24,32.5,32.5,0,1.00E-04,0,0
KROC,12-06-14,NCDC,39,35,37,28,0,0.36,0,0
KROC,12-07-14,NCDC,36,22,29,36,0,0,0,0
KROC,12-08-14,NCDC,37,21,29,36,0,0,0,0
KROC,12-09-14,NCDC,46,31,38.5,26.5,0,1.00E-04,1.00E-03,0
KROC,12-10-14,NCDC,36,28,32,33,0,0.79,8.7,0.01
KROC,12-11-14,NCDC,28,25,26.5,38.5,0,0.15,2.6,11
KROC,12-12-14,NCDC,33,25,29,36,0,1.00E-04,1.00E-03,8
KROC,12-13-14,NCDC,36,31,33.5,31.5,0,0.03,0.2,7
KROC,12-14-14,NCDC,38,35,36.5,28.5,0,0.01,0,6
KROC,12-15-14,NCDC,37,35,36,29,0,1.00E-04,0,3
KROC,12-16-14,NCDC,44,35,39.5,25.5,0,0.29,0,2
KROC,12-17-14,NCDC,44,32,38,27,0,0.07,0.4,0.01
KROC,12-18-14,NCDC,33,28,30.5,34.5,0,0.02,1.00E-03,0
KROC,12-19-14,NCDC,30,25,27.5,37.5,0,1.00E-04,1.00E-03,0.01
KROC,12-20-14,NCDC,32,28,30,35,0,0,0,0
KROC,12-21-14,NCDC,37,26,31.5,33.5,0,0,0,0
KROC,12-22-14,NCDC,40,27,33.5,31.5,0,1.00E-04,0,0
KROC,12-23-14,NCDC,51,35,43,22,0,0.08,0,0
KROC,12-24-14,NCDC,57,47,52,13,0,0.11,0,0
KROC,12-25-14,NCDC,52,40,46,19,0,0.02,0,0
KROC,12-26-14,NCDC,47,32,39.5,25.5,0,0,0,0
KROC,12-27-14,NCDC,55,31,43,22,0,0,0,0
KROC,12-28-14,NCDC,53,30,41.5,23.5,0,0.05,0,0
KROC,12-29-14,NCDC,32,25,28.5,36.5,0,1.00E-04,0.1,0.01
KROC,12-30-14,NCDC,26,20,23,42,0,0.06,,
KROC,12-31-14,NCDC,23,16,19.5,45.5,0,0.1,2.6,1
KROC,01-01-15,NCDC,32,15,23.5,41.5,0,0.03,0.4,3
KROC,01-02-15,NCDC,32,20,26,39,0,1.00E-04,1.00E-03,1
KROC,01-03-15,NCDC,42,20,31,34,0,0.51,1.00E-03,1
KROC,01-04-15,NCDC,57,31,44,21,0,0.13,0.1,0
KROC,01-05-15,NCDC,31,10,20.5,44.5,0,0.01,0.3,0.01
KROC,01-06-15,NCDC,19,12,15.5,49.5,0,0.06,1,1
KROC,01-07-15,NCDC,17,3,10,55,0,0.09,2.3,1
KROC,01-08-15,NCDC,17,3,10,55,0,1.00E-04,0.1,2
KROC,01-09-15,NCDC,23,13,18,47,0,0.06,1.1,2
KROC,01-10-15,NCDC,17,7,12,53,0,1.00E-04,0.1,2
KROC,01-11-15,NCDC,33,12,22.5,42.5,0,1.00E-04,0.1,1
KROC,01-12-15,Corrected,33,17,25,40,0,0.24,3.4,1
KROC,1-13-15,NCDC,17,0,8.5,56.5,0,0.04,1,4
KROC,1-14-15,NCDC,24,-9,7.5,57.5,0,0,0,3
KROC,1-15-15,NCDC,30,5,17.5,47.5,0,1.00E-04,1.00E-03,3
KROC,1-16-15,NCDC,30,4,17,48,0,0.16,2.2,3
KROC,1-17-15,NCDC,34,-4,15,50,0,0,0,2
KROC,1-18-15,NCDC,41,33,37,28,0,0.02,1.00E-03,2
KROC,1-19-15,NCDC,35,23,29,36,0,0.01,0.2,0.01
KROC,1-20-15,NCDC,23,6,14.5,50.5,0,0.01,0.4,1
KROC,1-21-15,NCDC,25,3,14,51,0,0,0,1
KROC,1-22-15,NCDC,30,17,23.5,41.5,0,0,0,1
KROC,1-23-15,NCDC,33,19,26,39,0,1.00E-04,1.00E-03,1
KROC,1-24-15,NCDC,33,17,25,40,0,1.00E-04,0.1,1
KROC,1-25-15,NCDC,34,7,20.5,44.5,0,1.00E-04,1.00E-03,0.01
KROC,1-26-15,NCDC,20,9,14.5,50.5,0,0.14,1.8,0.01
KROC,1-27-15,NCDC,20,2,11,54,0,0.03,0.4,2
KROC,1-28-15,NCDC,27,1,14,51,0,0,0,2
KROC,1-29-15,NCDC,37,2,19.5,45.5,0,0.12,1.3,2
KROC,1-30-15,NCDC,31,9,20,45,0,0.08,1.3,3
KROC,1-31-15,NCDC,27,0,13.5,51.5,0,1.00E-04,0.1,4
KROC,02-01-15,NCDC,28,13,20.5,44.5,0,0.15,2.3,4
KROC,02-02-15,NCDC,19,9,14,51,0,0.41,6.1,7
KROC,02-03-15,NCDC,22,0,11,54,0,1.00E-04,1.00E-03,8
KROC,02-04-15,NCDC,34,20,27,38,0,0.12,2.4,9
KROC,02-05-15,NCDC,22,2,12,53,0,0.02,0.4,12
KROC,02-06-15,NCDC,23,2,12.5,52.5,0,0.02,0.5,12
KROC,02-07-15,NCDC,30,23,26.5,38.5,0,0.07,0.9,12
KROC,02-08-15,NCDC,25,14,19.5,45.5,0,0.37,5.5,13
KROC,02-09-15,NCDC,19,14,16.5,48.5,0,0.32,6.5,17
KROC,02-10-15,NCDC,21,13,17,48,0,1.00E-04,0.2,18
KROC,02-11-15,NCDC,32,11,21.5,43.5,0,0.06,0.8,18
KROC,02-12-15,NCDC,31,4,17.5,47.5,0,0.1,2.9,19
KROC,2-13-15,NCDC,10,-2,4,61,0,0.02,0.4,21
KROC,2-14-15,NCDC,24,7,15.5,49.5,0,0.05,1.5,19
KROC,2-15-15,NCDC,7,-3,2,63,0,0.25,4,21
KROC,2-16-15,NCDC,8,-7,0.5,64.5,0,0.01,0.2,17
KROC,2-17-15,NCDC,17,-10,3.5,61.5,0,0,0,16
KROC,2-18-15,NCDC,22,4,13,52,0,0.11,2.2,15
KROC,2-19-15,NCDC,14,-1,6.5,58.5,0,0.09,2.7,17
KROC,2-20-15,NCDC,6,-11,-2.5,67.5,0,0.04,1.1,20
KROC,2-21-15,NCDC,23,-11,6,59,0,0.16,1.1,18
KROC,2-22-15,NCDC,29,9,19,46,0,0.06,1.3,19
KROC,2-23-15,NCDC,13,-7,3,62,0,0.01,0.3,17
KROC,2-24-15,NCDC,26,-9,8.5,56.5,0,1.00E-04,0.1,16
KROC,2-25-15,NCDC,22,10,16,49,0,0.06,1.4,16
KROC,2-26-15,NCDC,15,9,12,53,0,0.01,0.4,16
KROC,2-27-15,NCDC,14,1,7.5,57.5,0,1.00E-04,1.00E-03,16
KROC,2-28-15,NCDC,24,-2,11,54,0,0,0,15
KROC,03-01-15,NCDC,29,0,14.5,50.5,0,0.12,1.2,14
KROC,03-02-15,NCDC,29,18,23.5,41.5,0,1.00E-04,0.1,14
KROC,03-03-15,NCDC,40,6,23,42,0,0.26,2.5,14
KROC,03-04-15,NCDC,38,24,31,34,0,0.06,1.7,14
KROC,03-05-15,NCDC,24,6,15,50,0,0.03,1.1,16
KROC,03-06-15,NCDC,23,0,11.5,53.5,0,1.00E-04,1.00E-03,15
KROC,03-07-15,NCDC,30,7,18.5,46.5,0,0.07,0.8,15
KROC,03-08-15,NCDC,38,27,32.5,32.5,0,1.00E-04,0.1,15
KROC,03-09-15,NCDC,43,27,35,30,0,1.00E-04,0.1,14
KROC,03-10-15,NCDC,49,26,37.5,27.5,0,0,0,13
KROC,03-11-15,NCDC,45,37,41,24,0,0,0,11
KROC,03-12-15,NCDC,37,25,31,34,0,0,0,9
KROC,3-13-15,NCDC,50,23,36.5,28.5,0,0,0,8
KROC,3-14-15,NCDC,46,37,41.5,23.5,0,0.12,0,5
KROC,3-15-15,NCDC,38,29,33.5,31.5,0,1.00E-04,1.00E-03,2
KROC,3-16-15,NCDC,53,28,40.5,24.5,0,1.00E-04,0,1
KROC,3-17-15,NCDC,43,27,35,30,0,0.01,1.00E-03,1
KROC,3-18-15,NCDC,35,24,29.5,35.5,0,0.01,0.7,1
KROC,3-19-15,NCDC,37,17,27,38,0,0,0,1
KROC,3-20-15,NCDC,43,27,35,30,0,0.04,1.00E-03,1
KROC,3-21-15,NCDC,43,29,36,29,0,0.11,1.00E-03,0.01
KROC,3-22-15,NCDC,29,19,24,41,0,0.06,1.9,2
KROC,3-23-15,NCDC,26,17,21.5,43.5,0,1.00E-04,0.1,0.01
KROC,3-24-15,NCDC,37,14,25.5,39.5,0,0,0,0.01
KROC,3-25-15,NCDC,49,22,35.5,29.5,0,0.07,0,0.01
KROC,3-26-15,NCDC,45,33,39,26,0,0.31,0.6,0.01
KROC,3-27-15,NCDC,35,23,29,36,0,0.03,1.5,0.01
KROC,3-28-15,NCDC,28,18,23,42,0,0.01,0.4,2
KROC,3-29-15,NCDC,44,17,30.5,34.5,0,1.00E-04,1.00E-03,0
